group,classify_why,product_type,handle,status,reason,sizeChart,shadowVisible,box,matched_keyword,match_field,matched_value,is_excluded,excluded_keyword,resolution_source,resolution_collection,reverify,certified,url
footwear,empty-type(brand-default-foot),,rudis-wrestler-arched-elite-terry-jogger,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://rudis.com/products/rudis-wrestler-arched-elite-terry-jogger
footwear,empty-type(brand-default-foot),,rudis-wrestling-slanted-jogger,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,wrestling,product_title,RUDIS Wrestling Slanted Jogger,false,,keyword_match,,,,https://rudis.com/products/rudis-wrestling-slanted-jogger
footwear,empty-type(brand-default-foot),,team-rudis-wrestling-stacked-jogger,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,wrestling,product_title,Team RUDIS Wrestling Stacked Jogger,false,,keyword_match,,,,https://rudis.com/products/team-rudis-wrestling-stacked-jogger
footwear,empty-type(brand-default-foot),,rudis-elite-terry-youth-crewneck-ice,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,true,crewneck,excluded,,,,https://rudis.com/products/rudis-elite-terry-youth-crewneck-ice
footwear,empty-type(brand-default-foot),,rudis-elite-terry-youth-crewneck-black,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,true,crewneck,excluded,,,,https://rudis.com/products/rudis-elite-terry-youth-crewneck-black
footwear,kw:Shoe,,rudis-courage-youth-wrestling-shoes-navy-carolina,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,courage,product_title,RUDIS Courage Youth Wrestling Shoes - Navy Carolina,false,,keyword_match,,,,https://rudis.com/products/rudis-courage-youth-wrestling-shoes-navy-carolina
footwear,empty-type(brand-default-foot),,rudis-elite-terry-youth-jogger-black,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://rudis.com/products/rudis-elite-terry-youth-jogger-black
footwear,kw:Shoe,,rudis-courage-adult-wrestling-shoes-navy-carolina,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,courage,product_title,RUDIS Courage Adult Wrestling Shoes - Navy Carolina,false,,keyword_match,,,,https://rudis.com/products/rudis-courage-adult-wrestling-shoes-navy-carolina
footwear,type:Wrestling,Wrestling,rudis-samurai-speed-adult-wrestling-shoes-earth,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,samurai,product_title,RUDIS Samurai Speed Adult Wrestling Shoes - Earth,false,,keyword_match,,,,https://rudis.com/products/rudis-samurai-speed-adult-wrestling-shoes-earth
footwear,empty-type(brand-default-foot),,rudis-elite-terry-jogger-black,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://rudis.com/products/rudis-elite-terry-jogger-black
footwear,empty-type(brand-default-foot),,the-dream-comfort-fleece-youth-crewneck,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,true,crewneck,excluded,,,,https://rudis.com/products/the-dream-comfort-fleece-youth-crewneck
footwear,type:Wrestling,Wrestling,jb1-youth-wrestling-shoes-arena,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,jb1,product_title,JB1 Youth Wrestling Shoes - Arena,false,,keyword_match,,,,https://rudis.com/products/jb1-youth-wrestling-shoes-arena
footwear,empty-type(brand-default-foot),,rudis-2-0-elite-headgear-black-1-custom-t-d1,FAIL,COVERAGE GAP — no chart/no paint,,false,,wrestling,collection_title,Jordan Wrestling - OPP0019936 2024,true,headgear,excluded,,,,https://rudis.com/products/rudis-2-0-elite-headgear-black-1-custom-t-d1
footwear,type:Wrestling,Wrestling,jb1-adult-wrestling-shoes-arena,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,jb1,product_title,JB1 Adult Wrestling Shoes - Arena,false,,keyword_match,,,,https://rudis.com/products/jb1-adult-wrestling-shoes-arena
footwear,empty-type(brand-default-foot),,rudis-2-0-elite-headgear-purple,FAIL,COVERAGE GAP — no chart/no paint,,false,,jb1,collection_title,JB1 STARDUST COLLECTION,true,headgear,excluded,,,,https://rudis.com/products/rudis-2-0-elite-headgear-purple
footwear,empty-type(brand-default-foot),,rudis-2-0-elite-headgear-turquoise,FAIL,COVERAGE GAP — no chart/no paint,,false,,infinity,collection_title,KS INFINITY CONTROLLED CHAOS COLLECTION,true,headgear,excluded,,,,https://rudis.com/products/rudis-2-0-elite-headgear-turquoise
footwear,type:Wrestling,Wrestling,rudis-samurai-speed-adult-wrestling-shoes-void,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,ks,collection_title,Bo Bassett's Picks,false,,keyword_match,,,,https://rudis.com/products/rudis-samurai-speed-adult-wrestling-shoes-void
footwear,type:Wrestling,Wrestling,rudis-samurai-speed-youth-wrestling-shoes-fire,PASS,footwear renders (box 230x41),60c59067-044,true,230x41,samurai,product_title,RUDIS Samurai Speed Youth Wrestling Shoes - Fire,false,,keyword_match,,,,https://rudis.com/products/rudis-samurai-speed-youth-wrestling-shoes-fire
