group,classify_why,product_type,handle,status,reason,sizeChart,shadowVisible,box,matched_keyword,match_field,matched_value,is_excluded,excluded_keyword,resolution_source,resolution_collection,reverify,certified,url
footwear,type:Shoes,Shoes,mambo-bl300-bl301,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,bl300,product_title,"Mambo - BL300, BL301 (Adult)",false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/mambo-bl300-bl301
footwear,type:Shoes,Shoes,cha-cha-bl304-bl305,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,bl304,product_title,"Cha Cha - BL304, BL305",false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/cha-cha-bl304-bl305
footwear,empty-type(brand-default-foot),,gift-wrapping,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/gift-wrapping
footwear,type:Shoes,Shoes,jive-bl302,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,bl302,product_title,Jive - BL302,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/jive-bl302
footwear,type:Shoes,Shoes,von-ch791vg,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,ch791,product_title,Von - CH791VG,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/von-ch791vg
footwear,kw:Shoe,Keychains,tiler-peck-keychain-kc40,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/tiler-peck-keychain-kc40
footwear,type:Shoes,Shoes,jayze-jz84al,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,jz84al,product_title,Jayze - JZ84AL Suede Sole (Adult),false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/jayze-jz84al
footwear,type:Shoes,Shoes,joniz-jz84as,FAIL,COVERAGE GAP — no chart/no paint,,false,,,,,false,,none,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/joniz-jz84as
footwear,type:Shoes,Shoes,toshie-sd40c-stretch-canvas,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd40v,product_title,Toshie - SD40VC - Stretch Canvas,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/toshie-sd40c-stretch-canvas
footwear,type:Shoes,Shoes,sd09c-stretch-canvas-sand-b,PASS,footwear renders (box 242x50),96a383b7-e39,true,242x50,sd09,product_title,Claudia - SD09C - Stretch Canvas,false,,keyword_match,,,,https://e4no22mu9tsutcr4-52545421474.shopifypreview.com/products/sd09c-stretch-canvas-sand-b
